id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27613128,Shared room with bunk beds in Bensonhurst,208367810,Dan,Brooklyn,Gravesend,40.60059,-73.98818,Shared room,35,3,2,4/3/2019,0.32,4,50
27987084,"Free Cleaning & WiFi, Young Professional Roommates",155297713,Marie & Tyler,Brooklyn,Bushwick,40.70466,-73.92553,Private room,35,30,1,10/31/2018,0.12,3,4
28029439,Beautiful Bedroom in Brooklyn Apt,92237522,Amaru,Brooklyn,Flatbush,40.63621,-73.95252,Private room,35,3,17,6/29/2019,1.62,2,59
28055277,"Home away from home
& (QTPOC artistic safe space)",24614094,Naomi,Brooklyn,Bedford-Stuyvesant,40.68696,-73.94391,Private room,35,1,27,6/22/2019,2.58,2,338
28409021,Artistâ€™s Retreat,97658205,John Drue,Brooklyn,Bushwick,40.70023,-73.92487,Private room,35,1,5,10/5/2018,0.53,1,0
28918768,living room space but with curtain for privacy,35927005,Kathy,Brooklyn,Borough Park,40.63522,-74.00596,Shared room,35,1,0,,,10,352
28919815,G1. Private room for 2 guest.,215588687,Levi,Brooklyn,Prospect-Lefferts Gardens,40.66234,-73.94661,Private room,35,2,1,10/6/2018,0.11,6,364
29258871,Bushwick Apartment with Access to L and M Trains,220297196,Oliver,Brooklyn,Bushwick,40.69905,-73.91874,Private room,35,1,5,2/4/2019,0.57,1,1
29342293,Sunny room in Brooklyn,15331078,Nathalie,Brooklyn,Crown Heights,40.67768,-73.94244,Private room,35,5,1,1/3/2019,0.16,1,69
29382257,25 min to Manhattan: Bed in quiet apartment,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.67956,-73.91135,Shared room,35,1,13,5/19/2019,1.52,17,89
29533631,"Colorful, cozy, artsy bedroom in heart of bushwick",222385509,Marcy,Brooklyn,Bushwick,40.69807,-73.91494,Private room,35,7,1,11/15/2018,0.13,1,89
29543072,Homey Shared Apt - 5min to L train - Free cleaning,154981576,Bedly Bushwick,Brooklyn,Bushwick,40.69976,-73.91202,Private room,35,30,0,,,9,43
29610311,â™€ New Sunny Furnished Room near Express Subway,204852306,Dee,Brooklyn,Bedford-Stuyvesant,40.67954,-73.93276,Private room,35,15,0,,,14,0
29613115,Brooklyn is fun,221284411,Isaias,Brooklyn,East Flatbush,40.65234,-73.95145,Private room,35,28,7,6/15/2019,1.09,1,55
29652691,â™€ Female Only Large Sunny Shared Room Double bed,204852306,Dee,Brooklyn,Bedford-Stuyvesant,40.67817,-73.93198,Shared room,35,15,0,,,14,0
29653137,"â™€ Female only Shared Bedroom, Double Bed",204852306,Dee,Brooklyn,Bedford-Stuyvesant,40.67801,-73.93142,Shared room,35,15,0,,,14,0
29904478,Cozy room in the heart of Bushwick,222581357,Stella,Brooklyn,Bushwick,40.69276,-73.91465,Private room,35,30,31,7/7/2019,3.94,3,316
30043083,Home away from home lodging #1  (1 Bed- 1 guest),225790094,Vena,Brooklyn,East Flatbush,40.65129,-73.92696,Private room,35,1,10,7/2/2019,1.32,3,83
30262760,Close to transportation sleep share,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.67797,-73.90924,Shared room,35,1,11,6/10/2019,1.51,17,89
30296168,Cozy room in sunny apartment across from park,3567433,Wesley,Brooklyn,Bushwick,40.69118,-73.9083,Private room,35,2,34,7/1/2019,4.95,2,112
30418905,Private Room In Brooklyn Community House,35746135,Lionel,Brooklyn,Borough Park,40.6289,-73.97683,Private room,35,1,9,3/30/2019,1.23,2,0
30423571,Bushwick Bedroom,228420131,Jonathan,Brooklyn,Bushwick,40.69456,-73.90714,Private room,35,2,7,5/31/2019,1.07,1,35
30442211,Whole Bedroom in Co-Living Space Madison 3L-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68561,-73.93289,Private room,35,30,1,5/30/2019,0.73,27,312
30446253,"Affordable, quiet, tasteful bedspace",171198420,Edna,Brooklyn,East Flatbush,40.65343,-73.94914,Private room,35,3,39,7/1/2019,6.43,2,8
30469490,"Quick walk to Metro, Cleaning, & Great roommates",154981576,Bedly Bushwick,Brooklyn,Bushwick,40.70029,-73.91188,Private room,35,30,0,,,9,45
30574764,"Lovely, Convenient & Renovated Bushwick BK Room.",137358866,Kazuya,Brooklyn,Bushwick,40.69262,-73.91198,Private room,35,30,4,5/12/2019,0.66,103,269
30587285,Spice island  nook,224042160,Pettrina,Brooklyn,East Flatbush,40.65051,-73.94969,Private room,35,1,3,1/1/2019,0.44,3,69
30672646,5min walk to L train - Great Roommates! Fast WiFi!,154981576,Bedly Bushwick,Brooklyn,Bushwick,40.70127,-73.91235,Private room,35,30,0,,,9,43
30737105,"Lovely,Cozy,bright,beautiful room **only female**",229421782,Sunny,Brooklyn,East Flatbush,40.6472,-73.94348,Private room,35,4,5,6/5/2019,0.79,2,89
30747515,Bedstuy-stay,20043437,Marianne,Brooklyn,Bedford-Stuyvesant,40.68581,-73.95189,Private room,35,10,3,5/31/2019,0.48,1,5
30958980,Brooklyn Apartment Room for Monthly Sublet,53911974,Joshua,Brooklyn,Bushwick,40.69951,-73.91352,Private room,35,30,1,5/31/2019,0.77,1,0
30999134,Private Room in a Neo Hippie Art Apartment!,231192888,Kevin,Brooklyn,Bedford-Stuyvesant,40.69747,-73.94498,Private room,35,2,21,7/6/2019,3.33,1,100
31058735,"25 minutes from Manhattan, shared room",208367810,Dan,Brooklyn,Borough Park,40.63892,-73.9974,Shared room,35,2,1,12/30/2018,0.16,4,87
31101826,Easy commute apartment next to subway,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.67877,-73.91227,Shared room,35,1,9,6/9/2019,1.97,17,88
31116524,Cozy room near Prospect Park,72184742,Zach Williams,Brooklyn,Flatbush,40.65051,-73.95586,Private room,35,4,7,6/26/2019,1.17,1,20
31121208,Brooklyn home with a view,35855601,Emilie,Brooklyn,Kensington,40.64029,-73.97265,Private room,35,1,37,7/4/2019,5.75,1,97
31208021,Next to subway station: Bunkbed accommodations,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.67847,-73.91244,Shared room,35,1,12,6/24/2019,1.89,17,86
31443055,Cosy room in the heart of Bushwick,704963,ChloÃ©,Brooklyn,Bushwick,40.70165,-73.92262,Private room,35,4,1,4/30/2019,0.43,1,7
31466547,Private and cozy room in Bushwick,62857588,Natalie,Brooklyn,Cypress Hills,40.68001,-73.90547,Private room,35,7,1,2/24/2019,0.22,1,0
31671911,Harry Potter Den,138456145,Neal,Brooklyn,Bushwick,40.69294,-73.90744,Private room,35,7,1,4/27/2019,0.41,1,36
31809918,Pirouette (Private Room),51596474,Antony,Brooklyn,Gravesend,40.58421,-73.97104,Private room,35,5,1,2/15/2019,0.21,12,0
31963704,Friendly space!,104859044,Shiya,Brooklyn,Crown Heights,40.66566,-73.93698,Private room,35,2,7,3/26/2019,1.4,1,0
32010533,Andrewâ€™s Bushwick Den,14656629,Andrew,Brooklyn,Bushwick,40.70002,-73.91909,Private room,35,3,0,,,1,0
32382542,Home away from home lodging #2 with 2 Bed- 2 guest,225790094,Vena,Brooklyn,East Flatbush,40.64929,-73.92685,Private room,35,1,7,7/1/2019,1.47,3,365
32383114,Home away from home lodging 3 (2 Beds - 2 guests),225790094,Vena,Brooklyn,East Flatbush,40.65015,-73.92803,Private room,35,1,7,6/23/2019,1.84,3,351
32477522,Brooklyn Hibiscus,126176275,Audrey,Brooklyn,East Flatbush,40.63707,-73.93148,Private room,35,4,10,6/3/2019,2.59,4,42
32503099,Boss Room in Deluxe Pad,3104336,Amy,Brooklyn,Bushwick,40.70094,-73.93013,Private room,35,90,0,,,1,326
32571267,Great share 25 min to Manhattan,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.6785,-73.91274,Shared room,35,1,2,6/4/2019,0.75,17,49
32575757,"2nd floor, Room# 1 ( 8' x 10')",244817841,Aminul,Brooklyn,East New York,40.66954,-73.89539,Private room,35,7,4,6/27/2019,1.19,13,260
32607488,"2nd Floor, Room # 2 (12'x14')",244817841,Aminul,Brooklyn,East New York,40.66954,-73.89575,Private room,35,180,0,,,13,189
32616393,"2nd floor, Room# 5 (8'x12')",244817841,Aminul,Brooklyn,East New York,40.66888,-73.89372,Private room,35,7,12,6/27/2019,3.1,13,247
32617384,"2nd Floor, Room # 3 (9'x12')",244817841,Aminul,Brooklyn,East New York,40.66934,-73.89402,Private room,35,7,7,6/16/2019,1.75,13,252
32618577,"1st Floor, Room # 9 (8' x 12')",244817841,Aminul,Brooklyn,East New York,40.66946,-73.89404,Private room,35,7,5,4/29/2019,1.33,13,116
32891080,Centrally  Located Beautiful Escape,242296495,Angela,Brooklyn,East Flatbush,40.64922,-73.93301,Private room,35,1,31,7/5/2019,8.02,3,66
32941264,Laundry + Free Cleaning & WiFi - 5min to Metro,102242694,Jess & Ben,Brooklyn,Bushwick,40.69987,-73.92638,Private room,35,20,1,7/1/2019,1,1,24
32973353,Spacious shared room in newly renovated house,248161322,Sergii,Brooklyn,Bushwick,40.69977,-73.93966,Shared room,35,30,0,,,14,341
32983723,Cozy & Calm,592967,Portia,Brooklyn,Bedford-Stuyvesant,40.67883,-73.94438,Shared room,35,7,1,4/19/2019,0.37,1,344
33067252,3 person shared room at the heart of Brooklyn,248161322,Sergii,Brooklyn,Bushwick,40.70002,-73.94054,Shared room,35,30,1,3/15/2019,0.26,14,341
33087134,Spacious 3people room close to Broadway-J/M trains,248161322,Sergii,Brooklyn,Bushwick,40.70107,-73.93934,Shared room,35,30,1,4/14/2019,0.35,14,341
33093855,Morden 3 person shared room  fully furnished.,248161322,Sergii,Brooklyn,Bushwick,40.70007,-73.93899,Shared room,35,30,0,,,14,341
33107400,"Wonderful 3 people room  near M,J, L,G trains",248161322,Sergii,Brooklyn,Bushwick,40.70028,-73.93952,Shared room,35,30,0,,,14,333
33226027,"Quiet, Private room in Brooklyn Brownstone",162093521,Malik,Brooklyn,Bedford-Stuyvesant,40.68196,-73.92416,Private room,35,2,1,5/7/2019,0.47,1,4
33333345,"Specious light room near Broadway(M,J, L,G trains)",248161322,Sergii,Brooklyn,Bushwick,40.70031,-73.94077,Shared room,35,30,0,,,14,311
33358823,Newly renovated shared room in great neighborhood,251296793,Alex,Brooklyn,Bushwick,40.70087,-73.93904,Shared room,35,30,0,,,4,0
33359386,Shared room on a boarder of Williamsburg!!!,251296793,Alex,Brooklyn,Bushwick,40.70115,-73.93931,Shared room,35,30,0,,,4,0
33592068,Bay parkway Private room,51596474,Antony,Brooklyn,Bensonhurst,40.6062,-73.98995,Private room,35,1,7,5/21/2019,2.44,12,0
33618352,Large Bedroom with privet bathroom,231131023,Christina,Brooklyn,Crown Heights,40.66544,-73.9577,Private room,35,2,0,,,1,224
33822605,Brooklyn share next to train 25 min to Manhattan,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.6783,-73.91055,Shared room,35,1,3,6/7/2019,1.11,17,77
33908446,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!",133555768,John & Jennifer,Brooklyn,Bedford-Stuyvesant,40.69116,-73.92658,Private room,35,30,1,5/13/2019,0.52,3,53
33910920,Free Cleaning & WiFi-Near Train + Bars & Nightlife,133555768,John & Jennifer,Brooklyn,Bedford-Stuyvesant,40.6908,-73.92784,Private room,35,30,1,6/16/2019,1,3,53
33911027,Centrally located on Broadway -Quick walk to metro,133555768,John & Jennifer,Brooklyn,Bedford-Stuyvesant,40.68938,-73.9263,Private room,35,30,0,,,3,54
34085766,211 east 34 Room 7,255431206,Mohammed,Brooklyn,East Flatbush,40.65226,-73.94521,Private room,35,7,2,5/18/2019,0.98,9,131
34085929,211 East 34 St Room 8 (10 by 12),255431206,Mohammed,Brooklyn,East Flatbush,40.65279,-73.946,Private room,35,7,4,6/28/2019,2.11,9,152
34320465,Holiday VILLA EXCLUSIVE,234274506,Chioma,Brooklyn,Cypress Hills,40.68138,-73.87736,Private room,35,1,7,7/1/2019,3.62,1,158
34620781,Balcony Private Room with Private Bath En-suite,261187437,Shasha,Brooklyn,Borough Park,40.63313,-74.00598,Private room,35,1,7,6/24/2019,4.04,6,364
34622597,Sun-filled gem near the water and transportation,24482415,Karuna,Brooklyn,Bay Ridge,40.63275,-74.02946,Private room,35,7,2,6/29/2019,1.4,1,1
34686619,Quiet Private Room near Subway,261654878,Kathryn,Brooklyn,Bensonhurst,40.61753,-74.00221,Private room,35,3,4,6/27/2019,3.16,1,18
34951077,Private room with Queen Size Bed and Work Space,263365570,Xun,Brooklyn,Bedford-Stuyvesant,40.69152,-73.96037,Private room,35,3,2,6/16/2019,2,1,20
34996046,A 29 units apt building...In a middle class area .,262312329,Alexander,Brooklyn,Fort Hamilton,40.61637,-74.02943,Private room,35,10,0,,,1,329
35484401,Newly renovated shared room in great neighborhood2,248161322,Sergii,Brooklyn,Bushwick,40.7003,-73.9406,Shared room,35,30,0,,,14,320
35490477,"Rooms in the new hipster area of Brooklyn, NYC 1",266998393,Hector,Brooklyn,Bushwick,40.69424,-73.91847,Private room,35,3,0,,,3,275
35531168,NEW Bedroom w/Private Toilet (Great Study Space),7167290,Rasheda,Brooklyn,Midwood,40.62382,-73.94683,Private room,35,30,0,,,1,44
35640594,!!Renovated shared room in great neighborhood!!,268122129,Sergii,Brooklyn,Williamsburg,40.70087,-73.94075,Shared room,35,30,0,,,5,341
35668212,Bright shared room in newly renovated house,268122129,Sergii,Brooklyn,Bushwick,40.69965,-73.93909,Shared room,35,30,0,,,5,357
35732634,Rose's Brooklyn Oasis 2 - Close to Subway!,268757078,Vinette,Brooklyn,East Flatbush,40.64457,-73.94915,Private room,35,1,3,7/7/2019,3,2,171
35767325,one privet bedroom cheap price perfect for singel,148004680,Matanel,Brooklyn,Midwood,40.62245,-73.9696,Private room,35,1,1,7/1/2019,1,1,50
35912471,King Bay Area,270119171,Val,Brooklyn,Sheepshead Bay,40.5908,-73.94693,Private room,35,2,2,6/30/2019,2,1,250
36138394,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!",114394986,Charlotte & Brad,Brooklyn,Bedford-Stuyvesant,40.68444,-73.95547,Private room,35,30,0,,,1,43
36181391,Woman Flower Youth Hostel(only for girls ),67567916,Bamboo,Brooklyn,Borough Park,40.64493,-73.99597,Shared room,35,1,0,,,4,362
36200527,"Calm, quiet space with natural creations.",11386608,Shaun,Brooklyn,Bedford-Stuyvesant,40.69265,-73.93201,Private room,35,9,0,,,1,179
36206792,Woman Flower (only for girls ),67567916,Bamboo,Brooklyn,Borough Park,40.64426,-73.99385,Shared room,35,1,0,,,4,365
36206797,Violet. flower Youth Hostel(only for girls ),67567916,Bamboo,Brooklyn,Borough Park,40.64335,-73.9956,Shared room,35,1,0,,,4,174
36317097,"Clinton Hill Oasis, Next To Subway/Citibike,",21261408,Jay,Brooklyn,Clinton Hill,40.68971,-73.96073,Shared room,35,1,0,,,6,345
36321453,Your family in NYC,259645305,Daniel,Brooklyn,Crown Heights,40.66531,-73.93887,Private room,35,1,0,,,1,56
36424129,Bright & Cheerful! Modern w/ Laundry + Fast WiFi,107407045,Brett & Megan,Brooklyn,Bedford-Stuyvesant,40.69217,-73.93191,Private room,35,30,0,,,1,44
818314,Cozy room in beautiful apartment !,4298156,Melina,Manhattan,Harlem,40.82513,-73.94617,Private room,35,7,0,,,1,0
4778638,Affordable room in a friendly house,24643923,Toby,Manhattan,Harlem,40.80882,-73.94165,Private room,35,20,2,1/10/2015,0.04,1,0
4823529,Perfectly Located UpperWest Futon,6677425,Isabel,Manhattan,Upper West Side,40.79584,-73.96381,Shared room,35,2,134,5/23/2019,2.48,2,66
6370889,1 BD in Washington Heights,33198779,Catherine,Manhattan,Washington Heights,40.84064,-73.93727,Private room,35,1,4,10/31/2015,0.08,1,0
7366831,"Sunny, big room available in 3 BDRM",38599690,Chantal,Manhattan,East Harlem,40.80023,-73.93822,Private room,35,1,1,7/22/2015,0.02,1,0
7367165,Sunny Room Overlooking Harlem,4964848,Jakob,Manhattan,Harlem,40.82681,-73.9426,Private room,35,5,2,2/2/2016,0.05,1,0
7749763,Shared male Room on Manhattan. Amazing view! II,39528519,Max,Manhattan,Lower East Side,40.70993,-73.987,Shared room,35,14,6,2/16/2019,0.25,28,201
8085420,*COMFORTABLE  bedroom for FEMALE*,42700722,Yudu,Manhattan,East Harlem,40.79985,-73.93836,Shared room,35,120,0,,,1,0
9199020,COMFY SOFA BED IN MY 1 BEDROOM APT!,40236486,Priscilla,Manhattan,Washington Heights,40.8398,-73.9385,Shared room,35,1,25,5/24/2019,0.63,3,55
10276934,ä½äºŽæ›¼å“ˆé¡¿å²›ä¸Š125è¡—Broadwayæ€§ä»·æ¯”è¶…é«˜æˆ¿é—´çŸ­ç§Ÿ~,52756677,Yingxiang,Manhattan,Harlem,40.81667,-73.95695,Private room,35,3,0,,,1,0
10922889,Shared male room on Manhattan with crazy view! I,39528519,Max,Manhattan,Lower East Side,40.70985,-73.98724,Shared room,35,14,2,10/1/2017,0.08,28,320
11334476,Comfortable Bedroom,47515751,Jennyfer,Manhattan,Inwood,40.86679,-73.92552,Private room,35,3,10,3/24/2019,0.24,2,31
12088134,"Spacious, bright on Upper East Side",64791940,Charles,Manhattan,Upper East Side,40.77433,-73.94854,Private room,35,11,9,3/31/2018,0.24,1,0
12242672,Comfortable Hamilton Heights Apt,18362341,Michael,Manhattan,Harlem,40.83086,-73.94478,Private room,35,1,0,,,1,0
12549290,One Bedroom Wall St Luxury Apt,68013836,Mency,Manhattan,Financial District,40.70592,-74.00928,Private room,35,3,3,8/26/2016,0.09,1,0
12702755,Amazing cozy shared male room on Manhattan IV\),39528519,Max,Manhattan,Lower East Side,40.71187,-73.98878,Shared room,35,14,0,,,28,318
12752736,"Columbia University,COSOæˆ¿æº2017æš‘å‡æ‹›ç§Ÿ,5æœˆ31æ—¥-7æœˆ31æ—¥",69366248,å²‘,Manhattan,Upper West Side,40.8001,-73.9658,Private room,35,45,0,,,1,0
12794520,"Single bedroom, Manhattan",69677082,James,Manhattan,Washington Heights,40.84278,-73.93916,Private room,35,3,3,5/16/2016,0.08,1,0
13355711,Private room in Washington Heights,39644709,Adriana,Manhattan,Washington Heights,40.851,-73.93141,Private room,35,3,1,7/31/2016,0.03,1,0
15221833,Full size bed with drawer space!,75770804,Alyssa Faye,Manhattan,Harlem,40.82088,-73.93879,Private room,35,1,0,,,1,0
15986775,Chambre disponible Harlem 1 semaine,103875907,Massimo,Manhattan,Harlem,40.81668,-73.94511,Private room,35,1,4,11/26/2016,0.12,1,0
16333699,"Very spacious and sunny room in Harlem, Manhattan!",81109720,Tatiana,Manhattan,Harlem,40.83036,-73.94346,Private room,35,15,0,,,1,0
16479076,Big private room in Manhattan,60344033,Chung Hao,Manhattan,Washington Heights,40.84916,-73.93759,Private room,35,5,0,,,1,0
17129825,Fully furnished room on 110th St Broadway for rent,39091267,Ankit,Manhattan,Morningside Heights,40.80437,-73.96387,Shared room,35,1,0,,,1,0
17508940,Haven in the Heights,32788186,Alexandra,Manhattan,Washington Heights,40.85321,-73.93596,Shared room,35,1,27,6/30/2019,0.95,1,33
17544058,Quite and comfortable shared room in UES,94100043,Mohamed,Manhattan,Upper East Side,40.76675,-73.95428,Shared room,35,1,118,1/3/2019,4.21,2,0
17544220,Quite relaxing convenient shared room in UES.,94100043,Mohamed,Manhattan,Upper East Side,40.76731,-73.95419,Shared room,35,1,115,1/1/2019,4.06,2,0
18197946,Beautiful apt with view of GW Bridge and river,10127519,Horatio,Manhattan,Washington Heights,40.84955,-73.94167,Private room,35,1,6,5/31/2018,0.22,1,0
18430588,A Quiet stay in Harlem,63417081,Devon,Manhattan,Harlem,40.8236,-73.94412,Private room,35,30,7,5/12/2019,0.28,8,78
18431566,Summer Sublet,38721832,Marissa,Manhattan,East Harlem,40.78908,-73.94216,Private room,35,1,0,,,1,0
18450490,"Clean, homey, and bright room in Wash. Heights",127917641,Kasey,Manhattan,Washington Heights,40.84257,-73.93805,Private room,35,30,1,7/31/2017,0.04,1,0
19011610,Geometric Getaway,19544315,Cal,Manhattan,Washington Heights,40.83318,-73.94081,Private room,35,1,0,,,2,0
19048034,The Calm Stay- Comfy and Clean Getaway Room,22343983,Mo,Manhattan,Washington Heights,40.85674,-73.93003,Private room,35,2,5,6/30/2017,0.2,1,0
19407599,Nice room near Columbia University,136058103,Jessie,Manhattan,Upper West Side,40.80221,-73.96514,Private room,35,1,4,8/2/2017,0.17,1,0
20035842,"GIRLS ONLY Romantic, antique, & cozy room",131767309,K,Manhattan,Two Bridges,40.71138,-73.99635,Private room,35,1,2,1/1/2018,0.11,1,0
21605900,Only 25 min to Times Square,6690551,Victor,Manhattan,Washington Heights,40.8556,-73.93245,Private room,35,4,67,7/3/2019,3.61,1,2
21826266,Cozy Manhattan private room @Excellent location,159027871,Chuhan,Manhattan,Upper West Side,40.80204,-73.96612,Private room,35,10,2,5/26/2018,0.11,1,0
21967523,Comfy 1 bedroom in the heart of HARLEM,160379705,Jamesetta,Manhattan,Harlem,40.8041,-73.95261,Private room,35,2,7,1/3/2018,0.37,1,0
21972082,Amazing cozy and warm male room on Manhattan IV,39528519,Max,Manhattan,Lower East Side,40.71172,-73.98665,Shared room,35,14,3,1/21/2019,0.25,28,322
22222996,Private Bedroom near Columbia University,77824133,Ebin,Manhattan,Harlem,40.81634,-73.95735,Private room,35,7,0,,,1,0
22584277,Room for rent,73377818,Justine,Manhattan,Harlem,40.8168,-73.95413,Private room,35,1,0,,,1,89
22713055,Cozy Private room in Hamilton Heights,54740781,Melissa,Manhattan,Harlem,40.82949,-73.94644,Private room,35,3,2,8/13/2018,0.17,1,0
23271408,Perfect shared male room on Manhattan! II,39528519,Max,Manhattan,Lower East Side,40.70987,-73.98689,Shared room,35,14,0,,,28,322
23351120,"upper west side, 15' from Colombia, calm & light",2730883,Seb,Manhattan,Washington Heights,40.85265,-73.93247,Private room,35,20,1,10/20/2018,0.11,2,267
24591995,Shared male room on Manhattan.Breathtaking view II,39528519,Max,Manhattan,Lower East Side,40.71098,-73.98696,Shared room,35,14,0,,,28,321
25299137,Cozy Private Bedroom by Central Park in UWS,43809903,Eddie,Manhattan,Upper West Side,40.80321,-73.96463,Private room,35,1,64,6/16/2019,4.76,4,22
25946924,BEST DEAL in NYC - Cute and Cozy Room Times Square,42998647,Prav,Manhattan,Hell's Kitchen,40.75854,-73.98988,Private room,35,3,101,6/8/2019,7.77,3,68
26571135,Private Bedroom in Manhattan,167621521,Emma,Manhattan,Inwood,40.86411,-73.92241,Private room,35,3,1,7/31/2018,0.09,1,0
27011736,NEW Perfect shared male room right on Manhattan IV,39528519,Max,Manhattan,Lower East Side,40.7111,-73.98689,Shared room,35,14,1,12/26/2018,0.15,28,322
29881973,Small Full Sized Bedroom in Historic Manhattan,223715716,James,Manhattan,Harlem,40.82424,-73.93753,Private room,35,7,1,6/17/2019,1,1,0
